,estado,fecha_entrada,id_ficha,id_senador,organismo,tipo,titulo,nombre
126,REALIZADO,2017-04-24,134499,5167,INSPECCION TRABAJO Y SEGURIDAD SOCIAL (GENERAL),PEDIDO DE INFORME,FÁBRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). HABILITACIÓN. INFORMES.,"Lacalle Pou, Luis Alberto"
127,REALIZADO,2017-04-24,134501,5167,MIEM*,PEDIDO DE INFORME,MINERA ARATIRI. NUEVO GRUPO INVERSOR. NEGOCIACIONES. INFORMES.,"Lacalle Pou, Luis Alberto"
128,REALIZADO,2017-03-23,134096,5167,POLICIA CAMINERA,PEDIDO DE INFORME,POLICÍA CAMINERA. DESTACAMENTOS. FUNCIONARIOS Y VEHÍCULOS. INFORMES.,"Lacalle Pou, Luis Alberto"
129,REALIZADO,2017-03-14,133871,5167,MINISTERIO INTERIOR,PEDIDO DE INFORME,HURTO VIVIENDA PARQUE DEL PLATA. INVESTIGACIÓN. INFORMES,"Lacalle Pou, Luis Alberto"
130,REALIZADO,2017-03-07,133800,5167,INSPECCION TRABAJO Y SEGURIDAD SOCIAL (GENERAL),PEDIDO DE INFORME,FABRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). INCENDIO. IGTSS. INFORMES.,"Lacalle Pou, Luis Alberto"
131,REALIZADO,2017-03-07,133761,5167,DIRECCION NACIONAL BOMBEROS,PEDIDO DE INFORME,FABRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). INCENDIO. DNB. INFORMES.,"Lacalle Pou, Luis Alberto"
132,REALIZADO,2017-03-07,133799,5167,MDN*,PEDIDO DE INFORME,FABRICA FUEGOS ARTIFICIALES. TOLEDO (CANELONES). INCENDIO. SMA. INFORMES,"Lacalle Pou, Luis Alberto"
133,REALIZADO,2017-02-21,133668,5167,MINISTERIO INTERIOR,PEDIDO DE INFORME,"BALNEARIOS CON ACCESO A PLAYA (CANELONES, MALDONADO Y ROCHA). DICIEMBRE 2016-FEBRERO 2017. DENUNCIAS POLICIALES. INFORMES.","Lacalle Pou, Luis Alberto"
134,REALIZADO,2017-02-15,133652,5167,OSE*,PEDIDO DE INFORME,OSE. TARIFAS PÚBLICAS. AUMENTO. PORCENTAJES. INFORMES.,"Lacalle Pou, Luis Alberto"
135,REALIZADO,2017-02-02,133561,5167,MINISTERIO INTERIOR,PEDIDO DE INFORME,MINISTERIO INTERIOR. YOUNG (RÍO NEGRO). DENUNCIAS POLICIALES. INFORMES.,"Lacalle Pou, Luis Alberto"
136,REALIZADO,2017-02-02,133562,5167,SUPREMA CORTE JUSTICIA,PEDIDO DE INFORME,SCJ. YOUNG (RIO NEGRO). DENUNCIAS POLICIALES. INFORMES.,"Lacalle Pou, Luis Alberto"
137,REALIZADO,2016-10-26,132281,5167,MINISTERIO INTERIOR,PEDIDO DE INFORME,MINISTERIO INTERIOR. SERVICIO PSICOLOGÍA OCUPACIONAL. CONTRATACIÓN. INFORMES.,"Lacalle Pou, Luis Alberto"
138,REALIZADO,2016-10-03,131893,5167,ANV*,PEDIDO DE INFORME,PROGRAMA DE AHORRO JOVEN PARA VIVIENDA. INCLUSIÓN FINANCIERA. INFORMES.,"Lacalle Pou, Luis Alberto"
139,REALIZADO,2017-07-26,135905,11523,ONSC*,PEDIDO DE INFORME,CARGO INTENDENTE TREINTA Y TRES. INCOMPATIBILIDADES E IMPEDIMENTOS FUNCIONARIO UTE. INFORMES.,"Otheguy Vega, Marcos Javier"
140,REALIZADO,2017-07-24,135884,11523,CORTE ELECTORAL,PEDIDO DE INFORME,CARGO INTENDENTE TREINTA Y TRES. INCOMPATIBILIDADES E IMPEDIMENTOS FUNCIONARIO UTE. INFORMES.,"Otheguy Vega, Marcos Javier"
141,REALIZADO,2017-03-10,133817,11523,DGI*,PEDIDO DE INFORME,IRAE. EVASIÓN PAGO. ESTIMACIÓN. INFORMES.,"Otheguy Vega, Marcos Javier"
142,REALIZADO,2016-12-28,133358,11523,COMISION NACIONAL HONORARIA ZOONOSIS,PEDIDO DE INFORME,"COMISIÓN NACIONAL HONORARIA DE ZOONOSIS Y COTRYBA. PRESUPUESTOS, RECAUDACIONES Y PROGRAMAS. INFORMES.","Otheguy Vega, Marcos Javier"
143,REALIZADO,2016-12-28,133358,11523,COMISION NACIONAL HONORARIA TENENCIA RESPONSABLE Y BIENESTAR ANIMAL,PEDIDO DE INFORME,"COMISIÓN NACIONAL HONORARIA DE ZOONOSIS Y COTRYBA. PRESUPUESTOS, RECAUDACIONES Y PROGRAMAS. INFORMES.","Otheguy Vega, Marcos Javier"
144,REALIZADO,2018-12-04,142059,408,FISCALIA GENERAL NACION,PEDIDO DE INFORME,GRAL. LEANDRO GÓMEZ. RESTOS MORTALES. HURTO. INFORMES.,"Martínez Huelmo, Rubén"
145,REALIZADO,2015-11-13,127380,408,CORTE ELECTORAL,PEDIDO DE INFORME,VENEZUELA. ELECCIONES PARLAMENTARIAS. ACUERDO UNASUR. INFORMACIÓN,"Martínez Huelmo, Rubén"
146,REALIZADO,2018-09-19,141310,2873,MIEM*,PEDIDO DE INFORME,"AVION CESSNA 414. ALUR S.A. COMPRA, UTILIZACION Y MANTENIMIENTO. INFORMES.","Iturralde Viñas, Pablo"
147,REALIZADO,2018-09-04,141086,2873,MTSS*,PEDIDO DE INFORME,MTSS. MINISTRO. DECLARACIONES. INFORMES.,"Iturralde Viñas, Pablo"
148,REALIZADO,2018-07-31,140650,2873,MINISTERIO INTERIOR,PEDIDO DE INFORME,MINISTERIO INTERIOR. TRANSMISION VALORES. INFORMES.,"Iturralde Viñas, Pablo"
149,REALIZADO,2018-06-05,139984,2873,MEC*,PEDIDO DE INFORME,DISCAPACIDAD. ACCESIBILIDAD TRANSPORTE PASAJEROS. REGISTRO. INFORMES,"Iturralde Viñas, Pablo"
150,REALIZADO,2018-06-05,140339,2873,MEC*,PEDIDO DE INFORME,FISCALIA GENERAL NACION. PUBLICIDAD. GASTOS. CONSIDERACIONES. INFORMES.,"Iturralde Viñas, Pablo"
151,REALIZADO,2018-05-08,139580,2873,MIEM*,PEDIDO DE INFORME,ANCAP. USO TARJETA CORPORATIVA DIRECTORIO ALUR. INFORMES.,"Iturralde Viñas, Pablo"
152,REALIZADO,2018-03-07,138759,2873,MEC*,PEDIDO DE INFORME,"DOCENTES Y CURSOS CONSEJOS EDUCACION INICIAL, PRIMARIA Y SECUNDARIA. INFORMES.","Iturralde Viñas, Pablo"
153,REALIZADO,2018-03-07,138757,2873,CORTE ELECTORAL,PEDIDO DE INFORME,HABILITADOS A VOTAR. CIUDADANIA LEGAL. ELECTOR NO CUIDADANO. INFORMES.,"Iturralde Viñas, Pablo"
154,REALIZADO,2018-03-07,138774,2873,MIEM*,PEDIDO DE INFORME,CHINA. VIAJE MISION COMERCIAL. DELEGACION INTEGRACION Y COSTO. INFORMES.,"Iturralde Viñas, Pablo"
155,REALIZADO,2018-03-07,138772,2873,MRREE*,PEDIDO DE INFORME,CHINA. VIAJE MISION COMERCIAL. DELEGACION INTEGRACION Y COSTO. INFORMES.,"Iturralde Viñas, Pablo"
156,REALIZADO,2017-12-20,137989,2873,CORTE ELECTORAL,PEDIDO DE INFORME,PRESIDENTE REPUBLICA. PARTICIPACION ACTO COMITE FRENTE AMPLIO. VIOLACION CONSTITUCIONAL. INFORMES.,"Iturralde Viñas, Pablo"
157,REALIZADO,2017-11-07,137371,2873,MIEM*,PEDIDO DE INFORME,ANCAP Y EMPRESAS SUBSIDIARIAS ACUERDOS FINANCIEROS. APROBACION MEF. INFORMES,"Iturralde Viñas, Pablo"
158,REALIZADO,2017-11-07,137382,2873,MIEM*,PEDIDO DE INFORME,HIDROCARBUROS  MAR TERRITORIAL O PLATAFORMA ACCIONES MIEM. INFORMES.,"Iturralde Viñas, Pablo"
159,REALIZADO,2017-11-07,137393,2873,MVOTMA*,PEDIDO DE INFORME,PRESTAMOS BHU. TRASPASO DEUDA HIPOTECARIA UR A UI. INFORMES.,"Iturralde Viñas, Pablo"
160,REALIZADO,2017-11-01,137284,2873,MVOTMA*,PEDIDO DE INFORME,BHU. PRESTAMOS HIPOTECARIOS UNIDADES REAJUSTABLES. INFORMES.,"Iturralde Viñas, Pablo"
161,REALIZADO,2017-06-13,135232,2873,TRIBUNAL CUENTAS,PEDIDO DE INFORME,OSE. FUNCIONARIOS Y JERARCAS. GASTOS TARJETAS CREDITO INSTITUCIONALES. TRIBUNAL CUENTAS. INFORMES.,"Iturralde Viñas, Pablo"
162,REALIZADO,2017-06-13,135228,2873,MVOTMA*,PEDIDO DE INFORME,OSE. TARJETAS CREDITO INSTITUCIONALES. NORMAS REGULACION. INFORMES.,"Iturralde Viñas, Pablo"
163,REALIZADO,2017-06-13,135237,2873,TRIBUNAL CUENTAS,PEDIDO DE INFORME,ANCAP. GASTOS TARJETAS INSTITUCIONALES. PROCEDIMIENTOS INTERVENCION. INFORMES.,"Iturralde Viñas, Pablo"
164,REALIZADO,2017-06-13,135235,2873,MIEM*,PEDIDO DE INFORME,ANCAP. TARJETAS CREDITO INSTITUCIONALES.  DISPOSICIONES REGLAMENTARIAS. INFORMES.,"Iturralde Viñas, Pablo"
165,REALIZADO,2017-03-28,134159,2873,MGAP*,PEDIDO DE INFORME,"MINISTERIO GANADERIA, AGRICULTURA Y PESCA. DESIGNACION COMITIVAS MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.","Iturralde Viñas, Pablo"
166,REALIZADO,2017-03-28,134158,2873,MINISTERIO INTERIOR,PEDIDO DE INFORME,MINISTERIO INTERIOR. DESIGNACION COMITIVAS MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
167,REALIZADO,2017-03-28,134156,2873,MRREE*,PEDIDO DE INFORME,MINISTERIO RELACIONES EXTERIORES. DESIGNACION COMITIVAS MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
168,REALIZADO,2017-03-28,134167,2873,OPP*,PEDIDO DE INFORME,DIALOGO SOCIAL - URUGUAY HACIA EL FUTURO. OPP. INFORMES.,"Iturralde Viñas, Pablo"
169,REALIZADO,2017-03-28,134162,2873,MIEM*,PEDIDO DE INFORME,MIEM. ACTUACION FUNCIONAL ABOGADA SIN TITULO. INFORMES.,"Iturralde Viñas, Pablo"
170,REALIZADO,2017-03-28,134160,2873,MEC*,PEDIDO DE INFORME,MEC. MISION OFICIAL. COMITIVA. DESIGNACION. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
171,REALIZADO,2017-03-28,134148,2873,MVOTMA*,PEDIDO DE INFORME,MINISTERIO VIVIENDA. DESIGNACION COMITIVAS MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
172,REALIZADO,2017-03-28,134146,2873,MIEM*,PEDIDO DE INFORME,MIEM. DESIGNACION COMITIVAS MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
173,REALIZADO,2017-03-28,134149,2873,MINISTERIO TURISMO,PEDIDO DE INFORME,MINISTERIO TURISMO. DESIGNACION COMITIVAS MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
174,REALIZADO,2017-03-28,134152,2873,MSP*,PEDIDO DE INFORME,MSP. DESIGNACION COMITIVA MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
175,REALIZADO,2017-03-28,134151,2873,MTOP*,PEDIDO DE INFORME,MTOP. DESIGNACION COMITIVAS MISION OFICIAL. COSTOS Y OBJETIVOS VIAJES. INFORMES.,"Iturralde Viñas, Pablo"
176,REALIZADO,2017-03-07,133739,2873,MINISTERIO INTERIOR,PEDIDO DE INFORME,CONTRATACION BECARIA MINISTERIO INTERIOR.  PROCEDIMIENTO ADMINISTRATIVO. DENUNCIA VIOLENCIA DOMESTICA. ACTUACIONES. INFORMES.,"Iturralde Viñas, Pablo"
177,REALIZADO,2017-02-15,133645,2873,MEC*,PEDIDO DE INFORME,LIBRO HISTORIA URUGUAY SIGLO XX. AVAL CONSEJO EDUCACION INICIAL Y PRIMARIA. TEXTO OFICIAL. INFORMES.,"Iturralde Viñas, Pablo"
178,REALIZADO,2016-11-17,132734,2873,CORTE ELECTORAL,PEDIDO DE INFORME,PUBLICIDAD ELECTORAL.  PLAZO INCUMPLIMIENTO. INFORMES.,"Iturralde Viñas, Pablo"
179,REALIZADO,2016-11-16,132722,2873,MRREE*,PEDIDO DE INFORME,COMISION TECNICO MIXTA SALTO GRANDE. PERSONAL CONTRADADO. CANTIDAD. INFORMES.,"Iturralde Viñas, Pablo"
180,REALIZADO,2016-11-16,132720,2873,MRREE*,PEDIDO DE INFORME,COMISION ADMINISTRADORA RIO URUGUAY. PERSONAL CONTRATADO. CANTIDAD. INFORMES.,"Iturralde Viñas, Pablo"
181,REALIZADO,2016-11-16,132726,2873,MTOP*,PEDIDO DE INFORME,ANP. TERMINAL PESQUERA CAPURRO. ESTADO OBRAS. INFORMES.,"Iturralde Viñas, Pablo"
182,REALIZADO,2016-11-16,132721,2873,MRREE*,PEDIDO DE INFORME,COMISION TECNICO MIXTA FRENTE MARITIMO. PERSONAL CONTRATADO. CANTIDAD. INFORMES,"Iturralde Viñas, Pablo"
183,REALIZADO,2016-11-08,132535,2873,MINISTERIO INTERIOR,PEDIDO DE INFORME,SISTEMA GESTION SEGURIDAD PUBLICA. DENUNCIAS REALIZADAS. CANTIDAD. INFORMES.,"Iturralde Viñas, Pablo"
184,REALIZADO,2016-10-31,132393,2873,MRREE*,PEDIDO DE INFORME,PERSONAL CONTRATADO COMISION ADMINISTRADORA RIO DE LA PLATA DESDE 01/03/2015. INFORMES.,"Iturralde Viñas, Pablo"
185,REALIZADO,2016-10-31,132400,2873,MEF*,PEDIDO DE INFORME,DGI. FALLOS JURISDICCIONALES ANULACION ACTOS ADMINISTRATIVOS. PROCEDIMIENTO. INFORMES.,"Iturralde Viñas, Pablo"
186,REALIZADO,2019-03-06,142583,9897,MVOTMA*,PEDIDO DE INFORME,OSE. COSTA DE ORO (CANELONES). AGUA POTABLE. PROBLEMAS SUMINISTRO. CALIDAD. INFORMES.,"Matiaude, Graciela"
187,REALIZADO,2019-03-06,142585,9897,MSP*,PEDIDO DE INFORME,AGUA POTABLE COSTA DE ORO (CANELONES). CONTAMINACION. PERSONAS AFECTADAS. INFORMES,"Matiaude, Graciela"
188,REALIZADO,2018-10-16,141562,9897,MSP*,PEDIDO DE INFORME,ASSE. CENTROS ASISTENCIALES. LISTADO. INFORMES.,"Matiaude, Graciela"
189,REALIZADO,2018-08-15,140835,9897,MEF*,PEDIDO DE INFORME,BSE. PAGO CORREDOR. IRREGULARIDAD. INFORMES.,"Matiaude, Graciela"
190,REALIZADO,2018-07-31,140628,9897,MRREE*,PEDIDO DE INFORME,"DHIAB, Jihad. SALIDA PAIS.  IDENTIDAD Y DOCUMENTACION APRÓCRIFA. INFORMES.","Matiaude, Graciela"
191,REALIZADO,2018-07-31,140631,9897,SUPREMA CORTE JUSTICIA,PEDIDO DE INFORME,"SENDIC, Raul. AUTORIZACION JUDICIAL. SALIDA PAIS. INFORMES.","Matiaude, Graciela"
192,REALIZADO,2018-07-31,140633,9897,MINISTERIO INTERIOR,PEDIDO DE INFORME,"DHIAB,  Jihad. VIAJE. CONTROL MIGRATORIO. INFORMES.","Matiaude, Graciela"
193,REALIZADO,2018-04-03,139034,9897,MRREE*,PEDIDO DE INFORME,CARRERA DIPLOMATICA. DESTINOS. CRITERIOS DESIGNACION. INFORMES.,"Matiaude, Graciela"
194,REALIZADO,2018-03-06,138712,9897,MINISTERIO INTERIOR,PEDIDO DE INFORME,MINISTERIO INTERIOR. ASALTO SUPERMERCADO. LESIONES PERSONA VIGILANCIA Y SEGURIDAD. CUMPLIMIENTO REQUISITOS HABILITACION DIRECCION GENERAL DE FISCALIZACION DE EMPRESAS. INFORMES.,"Matiaude, Graciela"
195,REALIZADO,2018-03-06,138657,9897,MINISTERIO INTERIOR,PEDIDO DE INFORME,DROGAS. INCAUTACION PERIODO 2013 - 2018. INFORMES.,"Matiaude, Graciela"
196,REALIZADO,2018-03-06,138716,9897,MSP*,PEDIDO DE INFORME,ASALTO SUPERMERCADO. LESIONES PERSONAL SEGURIDAD. ATENCION MEDICA ASSE. INFORMES.,"Matiaude, Graciela"
197,REALIZADO,2018-03-06,138720,9897,MTSS*,PEDIDO DE INFORME,BPS. SELECCION Y CAPACITACION BECARIOS PARA ASESORAMIENTO CINCUENTONES. INFORMES.,"Matiaude, Graciela"
198,REALIZADO,2018-03-06,138718,9897,MTSS*,PEDIDO DE INFORME,ASALTO SUPERMERCADO. LESIONES TRABAJADOR VENEZOLANO VIGILANCIA Y SEGURIDAD. SITUACION LABORAL. INFORMES.,"Matiaude, Graciela"
199,REALIZADO,2017-10-03,136963,9897,MGAP*,PEDIDO DE INFORME,CHIP CANINO. COLOCACION. FISCALIZACION. INFORMES.,"Matiaude, Graciela"
200,REALIZADO,2017-06-28,135467,9897,MDN*,PEDIDO DE INFORME,SERVICIOS RETIRO Y PENSIONES FUERZAS ARMADAS. MONTO RECAUDADO IASS Y MONTEPIO PERIODO 2015-2016. INFORMES.,"Matiaude, Graciela"
201,REALIZADO,2017-06-28,135468,9897,MDN*,PEDIDO DE INFORME,"MDN. COMANDO GENERAL EJERCITO, ARMADA Y FUERZA AEREA. MONTO CUENTA UNICA PERIODO 2015-2016. INFORMES.","Matiaude, Graciela"
202,REALIZADO,2017-06-06,135088,9897,MTSS*,PEDIDO DE INFORME,FONASA. ESTAFA. INVESTIGACION ADMINISTRATIVA. MTSS. INFORMES.,"Matiaude, Graciela"
203,REALIZADO,2017-06-06,135087,9897,MSP*,PEDIDO DE INFORME,FONASA. ESTAFA. PRESUNCION. INVESTIGACION MSP. INFORMES.,"Matiaude, Graciela"
204,REALIZADO,2016-09-13,131618,9897,MSP*,PEDIDO DE INFORME,ESCUELA HORIZONTE. HABILITACION. MEDICAMENTOS. INFORMES.,"Matiaude, Graciela"
205,REALIZADO,2016-09-13,131630,9897,MIDES*,PEDIDO DE INFORME,HOGAR ESCUELA HORIZONTE. DENUNCIAS PERIODISTICAS VIOLACION DDHH. INFORMES.,"Matiaude, Graciela"
206,REALIZADO,2016-09-06,131452,9897,MEF*,PEDIDO DE INFORME,SUCURSALES BROU INTERIOR PAÍS. RESTRICCION HORARIO. INFORMES.,"Matiaude, Graciela"
207,REALIZADO,2016-09-06,131446,9897,MIDES*,PEDIDO DE INFORME,"RODRÍGUEZ, Camila Antonella. HOMICIDIO. VIOLENCIA DOMESTICA. MEDIDAS INAU. INFORMES.","Matiaude, Graciela"
208,REALIZADO,2016-09-06,131456,9897,MIDES*,PEDIDO DE INFORME,VIOLENCIA DOMESTICA. PROTOCOLO MIDES. iNFORMES.,"Matiaude, Graciela"
209,REALIZADO,2016-08-13,131619,9897,MEC*,PEDIDO DE INFORME,ESCUELA HORIZONTE. NATURALEZA JURIDICA. INFORMES.,"Matiaude, Graciela"
210,REALIZADO,2016-07-05,130572,9897,MIDES*,PEDIDO DE INFORME,FALLECIMIENTO JOVEN REFUGIO MIDES. INFORMES.,"Matiaude, Graciela"
211,REALIZADO,2016-07-05,130583,9897,MSP*,PEDIDO DE INFORME,FALLECIMIENTO JOVEN REFUGIO MIDES. INFORMES.,"Matiaude, Graciela"
212,REALIZADO,2015-08-11,125888,9897,OPP*,PEDIDO DE INFORME,CONCHILLAS (COLONIA). HABITANTES SEGUN SECTOR ACTIVIDAD. CANTIDAD. INFORMES,"Matiaude, Graciela"
213,REALIZADO,2015-08-11,125895,9897,OPP*,PEDIDO DE INFORME,CENSO NACIONAL 2011 PERSONAL ASIGNADO. CANTIDAD Y COSTO. INFORMES,"Matiaude, Graciela"
214,REALIZADO,2015-07-01,125237,9897,MEC*,PEDIDO DE INFORME,TABLETS PLAN IBIRAPITA. COSTO. IMPORTADOR. MECANISMO ADJUDICACION. INFORMES.,"Matiaude, Graciela"
215,REALIZADO,2015-07-01,125238,9897,MEF*,PEDIDO DE INFORME,AEROPUERTO INTERNACIONAL CARRASCO. RECAUDACION. INGRESOS MEF. INFORMES.,"Matiaude, Graciela"
216,REALIZADO,2015-07-01,125241,9897,MTSS*,PEDIDO DE INFORME,BPS. TERCERIZACION PAGO PRESTACIONES Y NUMERO VIVIENDAS. INFORMES.,"Matiaude, Graciela"
217,REALIZADO,2015-04-07,123962,9897,MINISTERIO TURISMO,PEDIDO DE INFORME,DEPORTISTAS NACIONALES. AYUDA ECOMONICA. NOMINA. INFORMES.,"Matiaude, Graciela"
218,REALIZADO,2015-03-12,123759,9897,MVOTMA*,PEDIDO DE INFORME,PECES. MORTANDAD. CAUSAS. INFORMES.,"Matiaude, Graciela"
219,REALIZADO,2015-06-02,124778,7737,ADMINISTRACION SEGUROS SOCIALES ENFERMEDAD,PEDIDO DE INFORME,ASSE. RED DE ASISTENCIA DE PRIMER NIVEL (FLORIDA). VEHÍCULOS. INFORMACIÓN.,"Enciso Christiansen, Carlos"
220,REALIZADO,2015-04-06,123940,7737,MINISTERIO TURISMO Y DEPORTE,PEDIDO DE INFORME,EMPRESAS ARRENDATARIAS VEHÍCULOS. DEPARTAMENTO FLORIDA.,"Enciso Christiansen, Carlos"
221,REALIZADO,2015-04-06,123936,7737,INE*,PEDIDO DE INFORME,ESTADÍSTICA SOBRE DESEMPLEO. METODOLOGÍA. INFORMES.,"Enciso Christiansen, Carlos"
222,REALIZADO,2015-03-10,123764,7737,MTOP*,PEDIDO DE INFORME,RUTA 55 TRAMO RUTAS 12 Y 21. RUTA 12 OMBÚES DE LAVALLE - NUEVA PALMIRA. OBRAS. SITUACIÓN.,"Enciso Christiansen, Carlos"
223,REALIZADO,2015-02-25,123413,7737,BROU*,PEDIDO DE INFORME,PUBLICIDAD. ORGANISMOS DEL ESTADO. GASTOS,"Enciso Christiansen, Carlos"
224,REALIZADO,2015-02-25,123413,7737,ANTEL*,PEDIDO DE INFORME,PUBLICIDAD. ORGANISMOS DEL ESTADO. GASTOS,"Enciso Christiansen, Carlos"
225,REALIZADO,2015-02-25,123413,7737,OSE*,PEDIDO DE INFORME,PUBLICIDAD. ORGANISMOS DEL ESTADO. GASTOS,"Enciso Christiansen, Carlos"
226,REALIZADO,2015-02-25,123413,7737,ANCAP*,PEDIDO DE INFORME,PUBLICIDAD. ORGANISMOS DEL ESTADO. GASTOS,"Enciso Christiansen, Carlos"
227,REALIZADO,2015-02-25,123413,7737,UTE*,PEDIDO DE INFORME,PUBLICIDAD. ORGANISMOS DEL ESTADO. GASTOS,"Enciso Christiansen, Carlos"
228,REALIZADO,2019-02-11,142481,8267,MGAP*,PEDIDO DE INFORME,INMUEBLES FORESTADOS. CONTRIBUCION INMOBILIARIA RURAL. DECRETO REGLAMENTARIO. PROYECTOS. INFORMES,"Berterreche, Andrés"
229,REALIZADO,2018-10-09,141500,4500,MINISTERIO INTERIOR,PEDIDO DE INFORME,CARGOS POLICIALES VACANTES. PERSONAL MINISTERIO DEFENSA NACIONAL. CONVOCATORIA (DTO. 212/011). INFORMES.,"Larrañaga, Jorge"
230,REALIZADO,2018-10-09,141504,4500,MDN*,PEDIDO DE INFORME,CARGOS POLICIALES VACANTES. PERSONAL MINISTERIO DEFENSA NACIONAL. CONVOCATORIA (DTO. 212/011). INFORMES.,"Larrañaga, Jorge"
231,REALIZADO,2018-05-03,139526,4500,UTE*,PEDIDO DE INFORME,UTE. RESULTADOS. TRANSFERENCIAS A RENTAS GENERALES. INFORMES.,"Larrañaga, Jorge"
232,REALIZADO,2017-07-04,135547,4500,FACULTAD CIENCIAS,PEDIDO DE INFORME,"RÍOS NEGRO, URUGUAY Y SANTA LUCÍA. CUENCAS. AGUAS. ESTUDIO. INFORMES.","Larrañaga, Jorge"
233,REALIZADO,2017-05-15,134829,4500,MTOP*,PEDIDO DE INFORME,UPM INSTALACIÓN. LÍNEAS FERREAS. PROYECCIÓN.,"Larrañaga, Jorge"
234,REALIZADO,2017-05-15,134829,4500,AFE*,PEDIDO DE INFORME,UPM INSTALACIÓN. LÍNEAS FERREAS. PROYECCIÓN.,"Larrañaga, Jorge"
235,REALIZADO,2017-05-05,134689,4500,MVOTMA*,PEDIDO DE INFORME,PLANTA PROCESADORA CELULOSA (PASO DE LOS TOROS). INSTALACIÓN. IMPACTO AMBIENTAL. INFORMES.,"Larrañaga, Jorge"
236,REALIZADO,2017-05-05,134688,4500,MEF*,PEDIDO DE INFORME,PLANTA PROCESADORA CELULOSA (PASO DE LOS TOROS). EXONERACIONES IMPOSITIVAS. CANON. INFORMES.,"Larrañaga, Jorge"
237,REALIZADO,2017-05-05,134687,4500,MTOP*,PEDIDO DE INFORME,PLANTA PROCESADORA CELULOSA (PASO DE LOS TOROS). INFRAESTRUCTURA Y TRANSPORTE. INFORMES.,"Larrañaga, Jorge"
238,REALIZADO,2017-05-03,134649,4500,MIDES*,PEDIDO DE INFORME,MIDES. PLAN APOYO SITUACIONES EXTREMAS DE INDIGENCIA Y POBREZA. INFORMES.,"Larrañaga, Jorge"
239,REALIZADO,2017-03-13,133832,4500,MINISTERIO INTERIOR,PEDIDO DE INFORME,DEPARTAMENTO INFORMACIÓN ASUNTOS PENITENCIARIOS. PROCEDIMIENTO 23/02/2017. INFORMES.,"Larrañaga, Jorge"
240,REALIZADO,2017-03-13,133834,4500,ANEP*,PEDIDO DE INFORME,CENTROS DE ENSEÑANZA. CONTRUCCIÓN Y REFORMAS. GRUPOS CON ENSEÑANZA INGLÉS. AUXILIARES DE SERVICIO CONTRATADOS. INFORMES.,"Larrañaga, Jorge"
241,REALIZADO,2016-08-24,131342,4500,ANCAP*,PEDIDO DE INFORME,COMBUSTIBLES LÍQUIDOS. SISTEMA DE DISTRIBUCIÓN. EVALUACIÓN. INFORMES.,"Larrañaga, Jorge"
242,REALIZADO,2016-05-04,129454,4500,MINISTERIO INTERIOR,PEDIDO DE INFORME,MINISTERIO DEL INTERIOR. RECURSOS HUMANOS Y MATERIALES. INFORMES.,"Larrañaga, Jorge"
243,REALIZADO,2016-05-04,129455,4500,MIDES*,PEDIDO DE INFORME,MIDES. PROGRAMA ALOJAMIENTO PERSONAS SITUACIÓN DE CALLE. INFORMES.,"Larrañaga, Jorge"
244,REALIZADO,2016-03-10,128632,4500,ANEP*,PEDIDO DE INFORME,ANEP. FUNCIONARIO. ANTECEDENTES ADMINISTRATIVOS. INFORMES.,"Larrañaga, Jorge"
245,REALIZADO,2015-10-07,126864,4500,ANCAP*,PEDIDO DE INFORME,ANCAP. PETROECUADOR. EMPRESA TRAFIGURA. CONTRATOS. INFORME.,"Larrañaga, Jorge"
246,REALIZADO,2015-09-15,126631,4500,ANEP*,PEDIDO DE INFORME,CENTROS DE ENSEÑANZA. CONSTRUCCIÓN Y REFORMAS. INFORMACIÓN,"Larrañaga, Jorge"
247,REALIZADO,2017-06-22,135403,260,MVOTMA*,PEDIDO DE INFORME,PLAN JUNTOS CONSTRUCCION VIVIENDAS LA CACHIMBA DEL PIOJO (MONTEVIDEO). INFORMES.,"Gandini, Jorge"
248,REALIZADO,2016-10-31,132420,260,MSP*,PEDIDO DE INFORME,MSP. RECOLECCION RESIDUOS CONTAMINADOS. LICITACION. RESULTADO. INFORMES.,"Gandini, Jorge"
249,REALIZADO,2016-10-31,132421,260,MSP*,PEDIDO DE INFORME,MSP. RESIDUOS HOSPITALARIOS. CANTIDADES. INFORMES.,"Gandini, Jorge"
